problem,algorithm,status,error_msg,algorithm_key,dim,run,seed,error,best_value,evaluations,budget,seconds,best_x
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,181,3806554912,4.232283463267983e-05,4.232283463267983e-05,10000,10000,1.7424,"[1.404937830817422, 2.2346940628635568, -4.421319088959535, 2.247029459916048, -0.8367643294922863, -3.5720695970116054, 0.7368219004313321, 4.904483310898723, -2.184527471251231, 0.26503512494418935]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,182,214293723,3.011473842196022e-05,3.011473842196022e-05,10000,10000,1.6423,"[-3.126239145545986, -3.045809286730133, 0.40371610565038196, -3.0831839246311072, 1.1045116357609892, 3.8759584114659624, -1.5026911482366714, -2.270952512095578, 4.395740145850798, -3.2528989185380084]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,183,3999303178,0.0001948266408560162,0.0001948266408560162,10000,10000,1.9342,"[-0.32964904919614035, 4.782733245956557, -0.04210590706498668, 3.9903673252011505, -4.651341445072211, -4.5456536265124265, -0.1606196285738709, 1.4093581338909065, -0.33512763153984604, -2.6182876487875304]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,184,825421598,0.00036469727886001557,0.00036469727886001557,10000,10000,1.5519,"[-4.286247633983397, 0.7780805591392674, 0.29274247962545275, -3.1019693260932915, -1.1485776471827585, 4.37833268609157, -0.2964409740679894, -2.9564205592983406, 1.7631397306755012, -3.6283676224417007]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,185,2694755599,0.0001745400869954672,0.0001745400869954672,10000,10000,1.7451,"[-0.02348576040241568, -4.278901934803514, 3.208476840779346, -2.9599512336675105, -0.36774741741958294, 0.9685646838180374, 0.7731193964883243, -3.5594038994946935, 2.0036412551477323, 0.031739100636738016]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,186,3361656484,0.00021265142018067618,0.00021265142018067618,10000,10000,1.8356,"[-2.1685293737890046, 4.236679828802865, -4.878210437157641, -0.6561501546817112, -0.5508861156431504, -2.149373606274704, -3.467922415796906, 1.9969744781489376, -2.7487033087138, -2.877671133421302]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,187,914918280,0.00012387327895069244,0.00012387327895069244,10000,10000,1.5662,"[0.07502654069897663, 4.349427352701057, -0.8548653731046763, 1.4920625874118976, -1.4849175446970317, 1.0045304415968914, 0.04769889093420687, 0.9568772890125352, 1.8430885618568382, 3.242009583276541]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,188,3543192813,1.1069148996734057e-05,1.1069148996734057e-05,10000,10000,1.4818,"[-2.5275239748058542, 0.8575011156099346, -3.9345385440713887, -1.8545437098145479, 0.7634813647884737, 3.398128938490226, -0.0297654653231626, -1.4440100455400622, 0.3153169326303609, -4.3320304262458915]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,189,4285298230,5.945861913436712e-05,5.945861913436712e-05,10000,10000,1.6189,"[-4.475446273262932, -3.4805272505737137, 4.422347443547099, -0.3319718001450442, 3.816302758731699, 0.5884932159650199, 3.355903801076706, -1.4733427611955108, 3.735809447512434, -2.808708324326851]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,190,1320922746,4.9032160869932895e-05,4.9032160869932895e-05,10000,10000,1.6084,"[0.7369541310950236, -3.2518299639203843, 0.04061172646671096, -4.478754290657735, -0.3281910488075628, 2.7021171517150453, -1.8890104560648995, -1.499472876989644, 2.7365663924375916, 4.31347183868327]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,191,1619052479,3.7696503595308073e-06,3.7696503595308073e-06,10000,10000,1.61,"[-2.7704932337242703, 1.4393398533988986, 2.3563348119448513, 0.15280983211021848, 1.1478119779404672, -3.4845977773518406, -1.0373058496849272, 4.642613444671355, -4.146296059729675, -4.729236787677472]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,192,1972633595,0.00010729268164633154,0.00010729268164633154,10000,10000,1.5757,"[0.2600492695134431, -3.1047421124323415, 3.2041940139842238, 4.221406741408831, 2.250069551879717, -3.8013526821266015, -0.4071024037716977, -4.45552640789696, -4.986963617038153, 3.320010464033769]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,193,425098481,1.2804938221755435e-05,1.2804938221755435e-05,10000,10000,1.5339,"[1.2864038601802754, -0.8768268016549425, 2.1881203838307286, -3.555257271573808, -2.0583772097716992, -2.596979534183701, -4.439324648130864, -2.8083330009417873, 2.306436969021135, -4.997146307427639]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,194,3761869120,2.414032500608343e-05,2.414032500608343e-05,10000,10000,1.4473,"[3.778946067711182, 2.840042069267888, 2.6698467621014306, -1.0958397013487442, -2.107396416314131, 1.1826422051422192, 3.252992908408957, 3.462170565914569, 1.162610540568357, -3.0059859050409363]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,195,1647890854,2.3913578258816237e-05,2.3913578258816237e-05,10000,10000,1.397,"[-3.513970128274938, 2.6165812083857785, 1.7301504927568594, -4.804793143502508, -4.07526595774771, -2.2304348974379007, 3.4421469090433776, -2.614136561987525, 1.1210130803561391, -4.729174032350854]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,196,1869274025,6.221179700560686e-05,6.221179700560686e-05,10000,10000,1.4483,"[-2.729114987474439, 2.2846796724829286, -0.6253024495682595, -1.3800689584411927, 1.5014169978656984, -4.243520578209663, 3.19900438045973, -2.166567432034414, -2.364945545362115, -1.3015346494515214]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,197,821443891,2.8325958057462408e-05,2.8325958057462408e-05,10000,10000,1.2316,"[4.940448203330049, -1.5261157971711297, 1.0827951661914046, 1.5214867094607136, 1.457295373125754, -1.2723676509643673, -2.4974062811274234, 3.614652273716405, -0.825688947192119, 2.007125925330672]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,198,3982116942,0.00013048915493640845,0.00013048915493640845,10000,10000,1.2208,"[4.517056518241104, 4.974932354561145, 3.9506762152993975, -3.740433100038368, -4.981229264627102, 3.479310289032938, 3.9688591071848087, -0.3554161497209485, -3.922004079902681, -4.975758457010751]"
random_objective,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,199,2457059304,5.8648742496170136e-05,5.8648742496170136e-05,10000,10000,1.2131,"[3.7056481000477266, 1.001196860980982, -3.4261219197712, 1.6608148009788604, -4.68515909522888, 0.5327427730026066, 3.2388218863627714, 4.273142018237051, -2.3977397069792428, -0.8951861733853548]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,0,2946430544,1.54384349609904e-05,1.54384349609904e-05,10000,10000,0.4377,"[5.0, -3.032326392352087, -5.0, -4.116183674766755, -5.0, -0.8662723522053519, -5.0, 5.0, 5.0, -5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,1,2683581335,0.00015565180005572277,0.00015565180005572277,10000,10000,0.4894,"[0.7697332216543964, -1.0267925041267545, -3.7438276448618244, -1.028421510140578, -0.8778722492373436, 0.0, -1.4497863212840183, 5.0, -2.583414854994044, -0.6773313826412233]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,2,2537873331,2.9991154024355815e-05,2.9991154024355815e-05,10000,10000,0.4524,"[-1.218251033013754, -1.2952789093310106, 5.0, 2.627668026373714, -4.381313029886086, -4.485718742804982, -1.714773085237869, -4.115839128446418, 4.9097755248215735, -1.2200221166423304]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,3,3843270561,0.0001237818990983408,0.0001237818990983408,10000,10000,0.4845,"[-1.682008428220333, -1.9315453161216363, -4.389852809890774, -2.8822033318203, 0.579815049186194, -1.7722511093785451, 3.68952110260495, 1.4525687844669692, -5.0, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,4,713438104,3.2284284563810495e-05,3.2284284563810495e-05,10000,10000,0.4618,"[3.0224245038131814, -0.10508078236286078, -0.5950991821132074, -5.0, 5.0, -0.8298969395739597, -3.8091160230837753, 0.3749674225241102, -2.3238355092299248, -3.7980332904801197]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,5,1236210439,0.00018901510448665615,0.00018901510448665615,10000,10000,0.4798,"[2.2316410878412367, 5.0, -0.25128700170126583, 3.3775004089760063, 0.1555797961451839, 1.8900140234978255, 1.5472960831306808, 3.6549735134204293, -4.796133630219273, -0.23832068206911028]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,6,650287857,5.393100981310184e-05,5.393100981310184e-05,10000,10000,0.4652,"[1.3291960833288785, -0.15078572411651425, -1.9951822522109905, -5.0, -2.4938780280454043, -5.0, -3.3373584918347023, 3.658800422158626, 5.0, 0.14966449854402253]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,7,4056387062,0.000525876316265439,0.000525876316265439,10000,10000,0.6261,"[0.48956144543589586, -3.7510460572344626, -5.0, -2.8936346394364225, -3.1281154672341986, -4.610988600232933, 5.0, -0.43317289444180807, 3.2783715877858244, -0.5040123511830266]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,8,3064647915,4.029037600694618e-05,4.029037600694618e-05,10000,10000,0.4833,"[3.252265767119674, -0.1287257950090419, 0.7267223141049364, -5.0, 4.540537939966904, 5.0, 4.486607924685996, -3.863714470473559, 1.1046329882681534, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,9,3631187522,1.5313024090968241e-06,1.5313024090968241e-06,10000,10000,0.4706,"[-4.588555196124199, -5.0, -0.15150878477264018, 0.8457764050596406, -0.3188767433426447, -1.877000945164954, 0.7766378181958834, -0.7759521344338394, 5.0, 3.8204603675055426]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,10,3246905495,0.00017297476139122026,0.00017297476139122026,10000,10000,0.4695,"[3.172466091836676, -5.0, 2.999577173656202, -5.0, 1.6944069619480358, 1.677713580983459, 5.0, -4.038409066174584, 5.0, -1.6596783798523354]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,11,1798522772,6.95693976775491e-05,6.95693976775491e-05,10000,10000,0.4672,"[5.0, -3.628357727760234, 1.6662895739595935, -5.0, -4.702927711604689, 2.5081827413534787, 2.9042067766037674, -5.0, -0.4266286595370492, -0.981363676545413]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,12,3495636073,7.777102556949522e-06,7.777102556949522e-06,10000,10000,0.4919,"[3.6390817046460096, -5.0, 3.24766907262123, -2.704947874772016, -5.0, -0.48718481524497737, 3.255893709867877, 1.415702198909658, -2.4795871118947117, -1.3188308694091622]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,13,516687698,0.00016065983212876223,0.00016065983212876223,10000,10000,0.463,"[3.889304674716818, -0.9095608538537601, 5.0, 0.0726668756545964, -5.0, -2.7224706932641154, -4.374852867233989, -4.163440290458768, -4.101328171809094, 3.2593108254392296]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,14,3618531725,0.0001172291453734875,0.0001172291453734875,10000,10000,0.4999,"[0.6601837544471723, 5.0, -0.23523190742618993, -5.0, 0.4955669456294507, 5.0, 4.8189236021835935, -4.947840603931413, 2.9574234699131625, -5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,15,2896630146,2.8455966266438537e-05,2.8455966266438537e-05,10000,10000,0.5011,"[4.502709694958983, 5.0, -2.191018544135125, -0.9453626559047086, 3.324088643771348, -5.0, -2.213216907190942, -2.4945918213571368, 5.0, -0.5921063470400016]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,16,2564542570,2.898746483814829e-05,2.898746483814829e-05,10000,10000,0.5106,"[-2.2771090136493224, -0.05339246613094861, -3.2209583816300253, -5.0, -0.2676764023905607, -2.7623538150762537, 1.1384631090341557, 3.3822823759893548, 2.468208164486402, -1.4431997586209913]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,17,1783840705,4.3473676550886964e-05,4.3473676550886964e-05,10000,10000,0.4646,"[-1.9527952023858495, -0.7713897583677638, 1.996091403164893, -0.04630131673496196, 3.4409483939971066, 1.8462012469031817, 2.5167114915746622, -0.49099388106185493, -5.0, -2.853812043946239]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,18,851268846,3.609525129177893e-05,3.609525129177893e-05,10000,10000,0.4821,"[-5.0, -3.424741194484218, -0.4644902950715539, 5.0, 2.547877202417265, 4.746118419690241, 3.617256368210862, 5.0, -1.9430025438658882, -5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,19,1405406219,0.00014601952189907674,0.00014601952189907674,10000,10000,0.4845,"[-4.972832922993841, 5.0, -3.1168567415182817, -5.0, 1.8828395805807316, 4.8723639565203145, -5.0, -5.0, 4.211246398419723, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,20,184997679,1.8358828985043374e-05,1.8358828985043374e-05,10000,10000,0.4794,"[-0.6756921420942261, -2.730576758813822, -1.4063360531356337, -0.23840672199300927, 3.7387083595528976, -0.7306120300648922, 1.759206919415264, -3.2397556646584595, -5.0, 4.9424233225291285]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,21,3635594356,0.00016898745007221105,0.00016898745007221105,10000,10000,0.6001,"[5.0, 0.041612864319213294, 1.2356578338533226, -3.626401504425426, 1.6849590582576233, -0.9285875582113272, -5.0, 1.1124862065696606, -2.847713608979359, -4.194919994359335]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,22,3238554948,4.661575614373081e-05,4.661575614373081e-05,10000,10000,0.4725,"[-0.2283152053647508, -4.980087508025133, 1.6714483914989209, 5.0, 5.0, 5.0, 3.675020757427634, 5.0, -2.331997776525381, 0.2561799386905004]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,23,2770506762,0.00012609995217094383,0.00012609995217094383,10000,10000,0.557,"[-4.7538228170022165, 5.0, -0.2437051265936283, -0.08276295958799063, -1.027497259848666, -0.14253062671828065, -2.464932528117866, 3.310274400801539, -4.502663760806072, -1.68989143215755]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,24,550891366,1.4034165988219272e-05,1.4034165988219272e-05,10000,10000,0.4467,"[-3.0806098577435597, 4.004812699865908, 0.2010124241420097, -2.186809800052136, 1.1121593836382861, 0.5164541916737753, -5.0, -3.574144505144594, -2.404393613892436, 0.5465591352654657]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,25,3935343148,4.314481640144141e-05,4.314481640144141e-05,10000,10000,0.4373,"[-3.812575082791777, -2.438791635469128, 0.903384763708304, -0.7047339316303445, -1.356518866026236, -3.199222064471014, -3.3899472182866894, -4.849172705991569, 2.431793496872222, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,26,3408444789,2.042925541734242e-06,2.042925541734242e-06,10000,10000,0.4693,"[3.1296898217043916, -0.008403140332282177, 5.0, 1.8641212732341232, 3.5662483644246823, -2.166074487554777, 2.3700514904914938, -0.16629314011783114, -2.777474088052405, 0.7033902239121854]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,27,2935154867,0.00012847421946993176,0.00012847421946993176,10000,10000,0.4675,"[1.6281117760606558, -1.7716716342703291, 4.128450779316912, 4.45965011345894, -2.2251339449263083, 0.8298814178846312, -0.910318844036051, 1.237419767479973, -5.0, 2.0613954643853623]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,28,425642624,9.10032291256968e-06,9.10032291256968e-06,10000,10000,0.4965,"[5.0, 5.0, 2.483430814641358, 1.5582793904618684, 4.123740144762746, 1.4973934055975506, 5.0, 5.0, -2.63094590917725, 1.4515167238210178]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,29,3796969130,9.957402054827647e-05,9.957402054827647e-05,10000,10000,0.4979,"[-0.6077802982901179, 2.7700556458108974, -5.0, -5.0, -4.852493399486012, -0.6140849176713385, 2.920221574845011, -3.6443862424282285, 1.3973806059885918, -3.9043492187565603]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,30,3836815565,0.0002333900469707606,0.0002333900469707606,10000,10000,0.4588,"[-1.9651414421746987, 5.0, 1.3084861663200802, -1.2474786609711783, -2.7496093918576077, 3.463871237089066, 5.0, -1.556029035781218, 3.620192177069479, 1.8718728743567818]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,31,3932715426,8.567943368809061e-05,8.567943368809061e-05,10000,10000,0.4737,"[-3.535880325658747, -0.5041584332404581, 1.0397149690890894, 0.3531085013374342, 1.8878261072199403, 3.2092559693508678, 4.991747715568982, -2.9462257422611695, -3.5930377378334195, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,32,1601731325,1.7012339158295475e-05,1.7012339158295475e-05,10000,10000,0.477,"[-0.64660250886806, -2.450227034545629, 1.5444063939667039, -5.0, -0.940591034073806, -1.4008148445322215, 5.0, 3.7244093181678775, 0.10750454986151692, -0.49857120720137704]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,33,3384701283,2.4514017133991928e-06,2.4514017133991928e-06,10000,10000,0.5256,"[-0.722040204314891, 3.6748436265879736, 1.1505052400497884, 5.0, 0.20606292453297437, -2.696159798731306, 5.0, -1.4696181783253932, 5.0, -3.519909911576811]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,34,2534698738,3.307060189561284e-05,3.307060189561284e-05,10000,10000,0.4989,"[5.0, 1.6847474375057976, 3.7973976055806764, -0.7415824653674145, -0.4073881738739298, -0.9624783376790595, 3.2964041258214696, 1.5018625211308065, -2.2376648556769516, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,35,619781873,8.320565677111258e-05,8.320565677111258e-05,10000,10000,0.4758,"[-0.417335979003877, -2.0838262806188657, 2.956601689271279, -1.7070679538388163, 0.804462545985821, -1.8953070472807059, 0.7314863043751574, 0.4451944026658117, 3.2843682363198488, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,36,3789316812,4.3598273455014436e-05,4.3598273455014436e-05,10000,10000,0.4787,"[-0.4855496493644993, 2.4958058795157485, 3.876349136908598, 0.628018512720657, 1.4217988094528249, -5.0, -2.925131821844785, -3.6722205160234855, 2.1353606729331807, -4.111857381230769]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,37,1985361614,0.00013503815398696606,0.00013503815398696606,10000,10000,0.4676,"[4.692953289244035, -2.143511619256972, -0.6374830769780746, -0.8239655173094387, 5.0, -1.6217907348826328, 4.809838315515873, 5.0, -5.0, 3.4507918309506516]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,38,3461499692,0.00014842703065465201,0.00014842703065465201,10000,10000,0.4865,"[0.28035883820900676, -2.5609741575101825, -1.883210602804628, -4.092748497233018, 2.223422213462756, 5.0, -5.0, -0.45994004860309, 3.286261259511687, 0.5962934468383256]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,39,3503464499,1.1396922673823084e-05,1.1396922673823084e-05,10000,10000,0.4872,"[-1.0057876020806555, -5.0, -2.4597789257452716, 1.81701892323712, -3.642917017059884, 2.7852036394598034, 2.9664412904246165, 1.222043593707689, -0.35039969731238774, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,40,2459305832,1.2234701866620235e-05,1.2234701866620235e-05,10000,10000,0.4826,"[-1.847361093448618, -5.0, -2.9637861090283746, 3.955327028600917, -1.9799629128183396, -4.401455705020439, -1.205207626876574, -2.7994729876536804, -1.7587190296000341, -2.094415780717264]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,41,1907795119,3.941935495666016e-05,3.941935495666016e-05,10000,10000,0.4726,"[1.2762224063088448, 4.031905463927051, 0.31432571798412656, -4.086886471356509, 5.0, -2.0661322277624876, -5.0, 3.181358700776837, 4.025457783094398, 4.922368618888003]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,42,2142854184,1.795212645383515e-05,1.795212645383515e-05,10000,10000,0.4751,"[5.0, -2.7638306210010706, -5.0, -5.0, -0.8367129814047183, 1.3892587666641005, 2.165200844564218, -3.4282381999654548, 3.000890693429437, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,43,414835980,1.0929571642281921e-05,1.0929571642281921e-05,10000,10000,0.5352,"[4.667893662020853, -5.0, 1.4898776059426422, 3.8685017839694824, -5.0, 5.0, 0.858428828885053, -1.4004897807809256, -5.0, 1.1675588367290484]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,44,1846774218,4.385380053240073e-05,4.385380053240073e-05,10000,10000,0.4949,"[-1.0181783061596197, -1.9478614038596793, 0.3878543238229015, -1.3144988861594173, 1.3153136968636017, -2.6803317888392337, 0.5971015111122691, 3.536218403830127, 3.999190250061573, -1.0037885354750555]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,45,3737399088,2.5048400553950856e-05,2.5048400553950856e-05,10000,10000,0.4992,"[2.6971076906471243, -3.01409323009751, -5.0, -5.0, -2.463585978197595, 1.217922025940032, -2.1133733212219665, -4.4360547534154104, -1.3446264189946677, 0.168986055876303]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,46,1917876851,0.00015433365424188938,0.00015433365424188938,10000,10000,0.4976,"[0.9157016973102432, -3.2959920758232237, 2.5, -2.0151312058967643, -1.0155633455697262, 5.0, -4.472866300960736, -5.0, -5.0, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,47,3558169776,1.6940324315095623e-05,1.6940324315095623e-05,10000,10000,0.465,"[-3.0611012619990134, 1.5316065838186343, -0.2589534303117019, 4.762440749148386, -3.837388314057215, 5.0, 1.211808566178688, -0.17758667283897833, 2.3254571332337095, 1.7341344328837653]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,48,1956322197,0.0001652278136498042,0.0001652278136498042,10000,10000,0.4883,"[1.401277881721192, -5.0, 0.33940098755486847, -5.0, -4.28867543413558, 5.0, -0.3298170428032843, -5.0, 1.7018688056009892, -2.8495475049085]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,49,4165585350,7.046686231249044e-05,7.046686231249044e-05,10000,10000,0.5234,"[-3.317424156266708, 2.5950124217759862, -5.0, -0.9836879181264045, 1.612279671642853, 5.0, 2.8483462033454208, -2.0794471668775705, -5.0, -5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,50,844425969,9.860591167920596e-05,9.860591167920596e-05,10000,10000,0.4783,"[1.1958465274327348, -2.795135699338177, 3.240048095778943, -1.6238298148106995, -1.0067239950002531, -3.7843414048063, 2.5885988897382424, -2.5427948411857777, -3.1739561448051545, 0.7522347676566832]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,51,808571047,0.0001911510479413181,0.0001911510479413181,10000,10000,0.5012,"[1.9242665625944735, -0.3782780165631685, -5.0, -1.5354335348968333, 1.1561469474968988, -4.550632421966585, 0.12359623159305144, -4.445052733997873, -5.0, 4.302509101851009]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,52,1249211776,0.00011406138412217715,0.00011406138412217715,10000,10000,0.47,"[-3.504144254371432, 4.738396366507485, -1.1441957322683423, -3.8832402365862406, -2.5712718380604374, 5.0, 1.4089090063280512, 3.782050471916285, 5.0, -1.7672377668104586]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,53,4162974531,4.662554606982283e-05,4.662554606982283e-05,10000,10000,0.5199,"[-1.3155170679557264, 3.2649119200224535, -3.2349031008970615, 1.9228666428218006, 1.4160026006459434, -0.16386760388166666, -2.287181454773615, -3.013825903502539, -5.0, -3.083663482164936]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,54,1666338737,1.3475294750153743e-05,1.3475294750153743e-05,10000,10000,0.4805,"[-3.560570124551132, -0.8401302403054195, 5.0, 1.4392590626707331, -5.0, -4.113306628595057, 4.32538867026736, 5.0, 2.0336451484282208, -2.141886479113618]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,55,3119320835,0.0003205800761461042,0.0003205800761461042,10000,10000,0.473,"[-5.0, 3.565772659254428, -1.5593885960611114, -4.092746091078408, -5.0, -1.6370348212765466, 5.0, -2.8271874259678773, -1.1854225196150723, -0.19218913235995982]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,56,2407722482,6.702419492743417e-07,6.702419492743417e-07,10000,10000,0.5082,"[-1.4177125950422038, -4.641070460624296, -3.470437306600019, -0.5604060067250911, -2.040355462784297, -4.6969599182845645, -5.0, -3.3328246184257893, -0.7844297778257179, 1.3115805321588574]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,57,1468250541,0.0002569145518503957,0.0002569145518503957,10000,10000,0.511,"[-3.8691228728653586, 4.0885676138096265, 0.6623485519149563, 2.1753727779710177, -3.5172700123713643, 3.4832886404332504, 0.4039795265327093, -3.222354029223656, 0.81380021244345, -5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,58,1170130922,6.104161467379576e-05,6.104161467379576e-05,10000,10000,0.488,"[0.5574081390349288, 1.3754988401861237, -5.0, 5.0, 2.736545794385998, 1.7368449703028483, 0.658100970727137, 2.686533839526482, 0.5993458354443932, -1.9939320908632823]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,59,2179900232,3.957611940497152e-06,3.957611940497152e-06,10000,10000,0.5051,"[1.0814064033179795, -3.030129702721162, -0.44335128302811344, 0.8000623345797995, -0.8352915392892662, 1.1318618048446931, 0.48589220282580003, 4.262509186849318, -1.7093073616021752, 5.0]"
random_objective,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,60,2358102217,4.900714707301024e-05,4.900714707301024e-05,10000,10000,0.5122,"[0.0253415983213805, 4.901869057846028, 3.8947956595290094, 0.14814432541265932, 2.8351664174864513, 0.6147716740126743, 1.726206442136216, 0.8859282591637649, 4.911745803774719, -1.8056752140119388]"
