problem,algorithm,status,error_msg,algorithm_key,dim,run,seed,error,best_value,evaluations,budget,seconds
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,0,4275476515,3.9798362285521307,1003.9798362285521,20000,20000,2.4957
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,1,3353521022,1.9899181141998952,1001.9899181141999,20000,20000,2.8194
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,2,2140009003,2.9848983113240593,1002.9848983113241,20000,20000,2.593
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,3,1771467838,4.974795374390624,1004.9747953743906,20000,20000,2.8112
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,4,924391447,3.979836254321185,1003.9798362543212,20000,20000,2.8779
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,5,678867140,3.9798362284440145,1003.979836228444,20000,20000,2.4094
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,6,1949059112,3.9798362283731876,1003.9798362283732,20000,20000,2.6118
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,7,4170463765,3.9798362344441784,1003.9798362344442,20000,20000,2.8948
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,8,484473240,2.9848771727897656,1002.9848771727898,20000,20000,2.5945
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,9,2846133494,5.969754344549642,1005.9697543445496,20000,20000,2.2628
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,10,2533629663,3.9798362313584903,1003.9798362313585,20000,20000,2.4789
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,11,2091440358,3.979837225067172,1003.9798372250672,20000,20000,2.744
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,12,1502374946,1.9899181141865938,1001.9899181141866,20000,20000,2.4362
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,13,1083794871,0.9949590570940927,1000.9949590570941,20000,20000,2.2047
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,14,2329798260,5.969754342559781,1005.9697543425598,20000,20000,3.1231
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,15,875392896,2.9848771712798907,1002.9848771712799,20000,20000,2.708
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,16,3573099796,3.9798362293857963,1003.9798362293858,20000,20000,3.3248
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,17,735874773,6.9647083618340275,1006.964708361834,20000,20000,3.7174
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,18,3820277420,4.974795285466598,1004.9747952854666,20000,20000,3.5989
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,19,517178695,2.9848771712798907,1002.9848771712799,20000,20000,3.531
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,20,1825658474,5.969749304740731,1005.9697493047407,20000,20000,3.4736
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,21,1323920326,6.964713399653078,1006.9647133996531,20000,20000,3.6795
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,22,2581079705,1.9899181142941416,1001.9899181142941,20000,20000,3.0749
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,23,558148061,9.949585533113918,1009.9495855331139,20000,20000,2.7821
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,24,1505538832,0.9949590570932969,1000.9949590570933,20000,20000,3.2136
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,25,1348813357,7.815393701093853e-07,1000.0000007815394,20000,20000,3.2444
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,26,1097761128,2.984877255697711,1002.9848772556977,20000,20000,3.0242
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,27,3545699043,2.9848771712800044,1002.98487717128,20000,20000,3.1859
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,28,1314442533,3.9798369688627417,1003.9798369688627,20000,20000,2.9959
BBOB_f15,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,29,2011298929,4.974795289833537,1004.9747952898335,20000,20000,3.1601
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,0,615829324,30.052295390210702,1030.0522953902107,20000,20000,1.1697
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,1,3715011185,35.293061877956234,1035.2930618779562,20000,20000,1.3173
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,2,1369794126,32.606979386256626,1032.6069793862566,20000,20000,1.1685
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,3,4138316913,28.290748790784846,1028.2907487907848,20000,20000,1.1765
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,4,2793791239,37.327409284410805,1037.3274092844108,20000,20000,1.1669
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,5,133137346,37.32297774590597,1037.322977745906,20000,20000,1.2202
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,6,2796163045,37.051780155484494,1037.0517801554845,20000,20000,1.1152
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,7,2907589377,31.076158078563594,1031.0761580785636,20000,20000,1.1885
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,8,3990169477,35.39101643216304,1035.391016432163,20000,20000,1.1022
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,9,4220398194,31.923819006390204,1031.9238190063902,20000,20000,1.1567
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,10,2450040212,26.136214405529927,1026.13621440553,20000,20000,1.1171
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,11,2336712466,36.86612794309099,1036.866127943091,20000,20000,1.0962
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,12,2882664574,29.103211069680356,1029.1032110696804,20000,20000,1.0737
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,13,1538802160,39.60805846925973,1039.6080584692597,20000,20000,1.1408
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,14,1587269072,43.59367353107859,1043.5936735310786,20000,20000,1.1133
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,15,2349594297,39.13122691546141,1039.1312269154614,20000,20000,1.1383
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,16,1545608155,29.469757264271493,1029.4697572642715,20000,20000,1.1014
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,17,4005177962,34.12330563600426,1034.1233056360043,20000,20000,1.2064
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,18,4131998838,28.83070267142739,1028.8307026714274,20000,20000,1.063
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,19,1952908209,33.00331444093854,1033.0033144409385,20000,20000,1.189
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,20,4094454349,36.09905046789254,1036.0990504678925,20000,20000,1.1194
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,21,2006589109,28.285352599882344,1028.2853525998823,20000,20000,1.1167
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,22,585222445,30.84178404606041,1030.8417840460604,20000,20000,1.0877
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,23,3630011730,11.950247669565329,1011.9502476695653,20000,20000,1.0126
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,24,1850720944,31.85208760661635,1031.8520876066164,20000,20000,1.1321
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,25,1632420752,20.149074740954234,1020.1490747409542,20000,20000,1.088
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,26,901091251,33.41368900739121,1033.4136890073912,20000,20000,1.1065
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,27,3829015458,28.89759285153741,1028.8975928515374,20000,20000,1.1921
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,28,3420654348,38.54997351718862,1038.5499735171886,20000,20000,1.1533
BBOB_f15,DE/rand/1/bin F=0.5 CR=0.9 NP=50,ok,,de,10,29,511863554,34.04648174818385,1034.0464817481839,20000,20000,1.0899
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,0,215190046,122.70990466957619,1122.7099046695762,20000,20000,0.8769
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,1,2149518402,54.14244588543693,1054.142445885437,20000,20000,0.8319
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,2,4014400170,100.60039983534898,1100.600399835349,20000,20000,0.9139
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,3,4205459018,99.01126235277889,1099.0112623527789,20000,20000,0.8702
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,4,1183145072,119.48986541008844,1119.4898654100884,20000,20000,0.8814
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,5,583947021,69.80162026127641,1069.8016202612764,20000,20000,0.8562
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,6,1062061210,119.70185677420955,1119.7018567742095,20000,20000,0.8627
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,7,3468509487,65.98995774519926,1065.9899577451993,20000,20000,0.8699
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,8,3726608081,118.74322662407621,1118.7432266240762,20000,20000,1.4735
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,9,832218727,31.94440749657292,1031.944407496573,20000,20000,1.4541
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,10,146336536,36.1430553793864,1036.1430553793864,20000,20000,1.5781
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,11,2496975096,97.3692313164936,1097.3692313164936,20000,20000,1.5553
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,12,2437793526,97.50919236486175,1097.5091923648617,20000,20000,1.336
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,13,450569545,183.23208900465306,1183.232089004653,20000,20000,1.538
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,14,1916180733,57.046372826135666,1057.0463728261357,20000,20000,1.6205
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,15,904513667,107.47374154406612,1107.4737415440661,20000,20000,1.4912
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,16,3022059032,36.61673797885442,1036.6167379788544,20000,20000,2.1895
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,17,1980853972,44.860279253276985,1044.860279253277,20000,20000,2.723
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,18,3346062591,68.17961502462049,1068.1796150246205,20000,20000,2.8663
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,19,2968046041,54.869248706497274,1054.8692487064973,20000,20000,2.7834
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,20,3354815439,65.35186152340793,1065.351861523408,20000,20000,2.694
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,21,2866640648,137.38794460939607,1137.387944609396,20000,20000,2.7525
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,22,1999235824,106.66977917320264,1106.6697791732026,20000,20000,2.7815
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,23,819794492,39.17050119804344,1039.1705011980434,20000,20000,2.8706
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,24,1066912986,106.7476499075508,1106.7476499075508,20000,20000,1.4821
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,25,903825320,76.6623121267096,1076.6623121267096,20000,20000,1.0527
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,26,1289321779,38.44430066600876,1038.4443006660088,20000,20000,0.945
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,27,4267483353,237.87862791864518,1237.8786279186452,20000,20000,0.9262
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,28,1619528335,43.01237389534799,1043.012373895348,20000,20000,0.8744
BBOB_f15,GA/SBX NP=50 pc=0.9 eta_c=20.0 eta_m=20.0,ok,,ga,10,29,167568710,46.28487283249751,1046.2848728324975,20000,20000,0.9109
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,0,3092732947,22.883952154295912,1022.8839521542959,20000,20000,0.156
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,1,2939547777,22.637869927635393,1022.6378699276354,20000,20000,0.1685
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,2,3149747329,17.371339510923917,1017.3713395109239,20000,20000,0.1867
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,3,4239927021,43.28201301268041,1043.2820130126804,20000,20000,0.169
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,4,45456182,18.904186774601385,1018.9041867746014,20000,20000,0.1703
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,5,2707565878,41.93255720347861,1041.9325572034786,20000,20000,0.1759
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,6,4172861474,38.64459985458666,1038.6445998545867,20000,20000,0.1828
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,7,1058570652,22.903860371270184,1022.9038603712702,20000,20000,0.1724
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,8,662662982,31.84331752853859,1031.8433175285386,20000,20000,0.1871
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,9,550029684,9.949585534097537,1009.9495855340975,20000,20000,0.1702
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,10,1395338758,30.843660149548896,1030.843660149549,20000,20000,0.1714
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,11,183975099,18.90418679937693,1018.9041867993769,20000,20000,0.1677
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,12,119610728,13.929416723668055,1013.929416723668,20000,20000,0.1868
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,13,1483190957,32.86713103943407,1032.867131039434,20000,20000,0.1596
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,14,593054884,19.899145831694227,1019.8991458316942,20000,20000,0.1593
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,15,3081902811,26.863783344849708,1026.8637833448497,20000,20000,0.1529
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,16,2504822271,17.909222679689037,1017.909222679689,20000,20000,0.164
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,17,3912259026,20.894120047682918,1020.8941200476829,20000,20000,0.1709
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,18,1963966857,32.83355806702184,1032.8335580670218,20000,20000,0.1831
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,19,3988561325,25.86889009887136,1025.8688900988714,20000,20000,0.1657
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,20,310175839,38.846083772451266,1038.8460837724513,20000,20000,0.158
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,21,3487038808,23.878987354393303,1023.8789873543933,20000,20000,0.1633
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,22,2207169544,30.468912086679893,1030.46891208668,20000,20000,0.17
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,23,3447492288,65.25310133406856,1065.2531013340686,20000,20000,0.1716
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,24,1088779967,40.91868882519998,1040.9186888252,20000,20000,0.1673
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,25,3763371226,30.81634216686416,1030.8163421668642,20000,20000,0.1591
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,26,2172807873,24.128403889049423,1024.1284038890494,20000,20000,0.1564
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,27,3806249837,48.883293615361254,1048.8832936153613,20000,20000,0.1517
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,28,2987610207,19.932320896597616,1019.9323208965976,20000,20000,0.1726
BBOB_f15,PSO/constriction N=40 c1=2.05 c2=2.05 chi=0.7298,ok,,pso,10,29,1103574447,38.45340208383254,1038.4534020838325,20000,20000,0.1628
BBOB_f15,RandomSearch,ok,,random,10,0,2995398413,143.32403352188226,1143.3240335218823,20000,20000,0.4995
BBOB_f15,RandomSearch,ok,,random,10,1,1653089158,112.34807403712603,1112.348074037126,20000,20000,0.4831
BBOB_f15,RandomSearch,ok,,random,10,2,3603813208,126.74721024295718,1126.7472102429572,20000,20000,0.5428
BBOB_f15,RandomSearch,ok,,random,10,3,1849652760,144.59271073185278,1144.5927107318528,20000,20000,0.5034
BBOB_f15,RandomSearch,ok,,random,10,4,2651038407,122.5153909120329,1122.515390912033,20000,20000,0.5072
BBOB_f15,RandomSearch,ok,,random,10,5,2286935179,140.67234372516896,1140.672343725169,20000,20000,0.5291
BBOB_f15,RandomSearch,ok,,random,10,6,3385114924,120.61459362386745,1120.6145936238674,20000,20000,0.5313
BBOB_f15,RandomSearch,ok,,random,10,7,698948926,99.30142859967395,1099.301428599674,20000,20000,0.5167
BBOB_f15,RandomSearch,ok,,random,10,8,2069862275,135.17200819099435,1135.1720081909943,20000,20000,0.4888
BBOB_f15,RandomSearch,ok,,random,10,9,3113659193,123.3146835596192,1123.3146835596192,20000,20000,0.5212
BBOB_f15,RandomSearch,ok,,random,10,10,3988940117,127.07803364521897,1127.078033645219,20000,20000,0.5413
BBOB_f15,RandomSearch,ok,,random,10,11,1664786446,114.71713297122687,1114.7171329712269,20000,20000,0.5216
BBOB_f15,RandomSearch,ok,,random,10,12,642462207,135.80002290095013,1135.8000229009501,20000,20000,0.5332
BBOB_f15,RandomSearch,ok,,random,10,13,1230391678,113.70057103614295,1113.700571036143,20000,20000,0.4998
BBOB_f15,RandomSearch,ok,,random,10,14,2174020084,105.50703302835814,1105.5070330283581,20000,20000,0.5371
BBOB_f15,RandomSearch,ok,,random,10,15,78796104,139.5532367084029,1139.553236708403,20000,20000,0.4989
BBOB_f15,RandomSearch,ok,,random,10,16,1882127410,113.60585315791536,1113.6058531579154,20000,20000,0.4991
BBOB_f15,RandomSearch,ok,,random,10,17,1020675495,125.28640794034095,1125.286407940341,20000,20000,0.497
BBOB_f15,RandomSearch,ok,,random,10,18,4169240866,104.3574041296672,1104.3574041296672,20000,20000,0.547
BBOB_f15,RandomSearch,ok,,random,10,19,2214210748,110.65765068570659,1110.6576506857066,20000,20000,0.5134
BBOB_f15,RandomSearch,ok,,random,10,20,4263045319,130.94691402814715,1130.9469140281471,20000,20000,0.5164
BBOB_f15,RandomSearch,ok,,random,10,21,584868380,120.92333907526063,1120.9233390752606,20000,20000,0.4854
BBOB_f15,RandomSearch,ok,,random,10,22,1984764806,129.9796699993608,1129.9796699993608,20000,20000,0.4992
BBOB_f15,RandomSearch,ok,,random,10,23,1180741210,86.76581580083007,1086.76581580083,20000,20000,0.4982
BBOB_f15,RandomSearch,ok,,random,10,24,290580782,153.57549361219662,1153.5754936121966,20000,20000,0.5232
BBOB_f15,RandomSearch,ok,,random,10,25,1159710985,135.00239521414346,1135.0023952141435,20000,20000,0.5407
BBOB_f15,RandomSearch,ok,,random,10,26,1311922651,131.57462751098592,1131.574627510986,20000,20000,0.5029
BBOB_f15,RandomSearch,ok,,random,10,27,2233997238,129.36432337126553,1129.3643233712655,20000,20000,0.5567
BBOB_f15,RandomSearch,ok,,random,10,28,557187853,119.68205666925792,1119.682056669258,20000,20000,0.4385
BBOB_f15,RandomSearch,ok,,random,10,29,4005167389,136.291938010296,1136.291938010296,20000,20000,0.4834
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,0,3152231533,0.05628172279737953,71.40628172279737,20000,20000,2.8294
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,1,51146910,0.0,71.35,20000,20000,2.6491
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,2,1846740077,0.004217238039771587,71.35421723803977,20000,20000,2.8353
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,3,2060718192,0.2127536722518215,71.56275367225182,20000,20000,2.8339
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,4,532383676,0.019364308734282076,71.36936430873428,20000,20000,3.21
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,5,2796737282,0.14299234092828783,71.49299234092828,20000,20000,2.7612
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,6,290845532,2.9805046182218575e-06,71.35000298050461,20000,20000,2.6735
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,7,1097400946,0.403041118511851,71.75304111851185,20000,20000,2.7869
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,8,2013594878,0.18357303006733616,71.53357303006733,20000,20000,3.4874
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,9,1199646518,0.13157730449033522,71.48157730449033,20000,20000,3.4053
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,10,2774655627,0.1848342346181795,71.53483423461817,20000,20000,3.158
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,11,747895603,0.532723913651509,71.8827239136515,20000,20000,3.2315
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,12,3474976007,0.26999998972121375,71.61999998972121,20000,20000,3.972
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,13,4097288335,0.06628766463335012,71.41628766463334,20000,20000,3.3358
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,14,3774340538,0.06628766463337854,71.41628766463337,20000,20000,3.2656
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,15,4235653556,0.21946197788102495,71.56946197788102,20000,20000,3.4913
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,16,3418732033,0.002555281746438709,71.35255528174643,20000,20000,3.5923
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,17,3701981131,0.7610502487832207,72.11105024878322,20000,20000,3.6821
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,18,31808671,0.10507193222285593,71.45507193222285,20000,20000,3.6149
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,19,1384264928,0.0013974394740046137,71.351397439474,20000,20000,3.8251
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,20,1242299715,0.011179515791198469,71.36117951579119,20000,20000,3.5134
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,21,1557355313,0.3019378973264679,71.65193789732646,20000,20000,3.9352
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,22,1660187187,0.1463883778651791,71.49638837786517,20000,20000,3.3445
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,23,267069059,0.9124582663560261,72.26245826635602,20000,20000,3.259
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,24,4149598057,0.03374999871519435,71.38374999871519,20000,20000,3.803
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,25,392945652,0.13729921616480567,71.4872992161648,20000,20000,3.6718
BBOB_f16,CMA-ES/IPOP sigma0=0.3*span ipop=x2,ok,,cmaes,10,26,1589619785,0.1338425406280095,71.483842540628,20000,20000,3.9157
